id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,yr_built,yr_renovated,zipcode,lat,long,renovation_category,renovation_category_numeric,color
3861500340,279900.0,3,2.0,1580,6620,1.0,0,0,1988,0,98003,47.2798,-122.303,Never Renovated,0,[0.5 0.  1.  1. ]
3123039082,467500.0,3,2.0,2040,273556,1.0,0,0,1997,0,98070,47.4361,-122.469,Never Renovated,0,[0.5 0.  1.  1. ]
7215420370,479000.0,4,2.0,2370,30378,2.0,0,0,1996,0,98042,47.3389,-122.066,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3022079094,675000.0,4,2.0,3320,244807,2.0,0,0,2001,0,98010,47.3637,-121.955,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9286100320,471000.0,3,2.0,2030,2805,2.0,0,0,2001,0,98027,47.5305,-122.047,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3260590070,744000.0,4,2.0,3140,7260,2.0,0,0,2004,0,98006,47.5664,-122.124,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3211240370,460000.0,4,2.0,2690,36114,2.0,0,0,1986,0,98092,47.3106,-122.116,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7300400320,340000.0,4,2.0,2810,6481,2.0,0,0,1998,0,98092,47.333,-122.172,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7212660560,310000.0,3,2.0,2370,6752,2.0,0,0,1994,0,98003,47.2703,-122.312,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5467910140,479900.0,3,2.0,1980,12150,1.0,0,0,1994,0,98042,47.3657,-122.152,Never Renovated,0,[0.5 0.  1.  1. ]
2472920800,400000.0,3,2.0,2080,7877,2.0,0,0,1987,0,98058,47.4395,-122.151,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3820350140,300000.0,3,2.0,1590,3381,2.0,0,0,2000,0,98019,47.7344,-121.986,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6699000710,289000.0,3,2.0,2090,4700,2.0,0,0,2002,0,98042,47.3724,-122.104,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7010700550,595000.0,3,2.0,2030,5100,2.0,0,0,2008,0,98199,47.6594,-122.397,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5506500070,676000.0,3,2.0,2680,41804,1.0,0,0,1989,0,98045,47.4828,-121.73,Never Renovated,0,[0.5 0.  1.  1. ]
3216900070,382500.0,4,2.0,2210,7079,2.0,0,0,1993,0,98031,47.4206,-122.183,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5561400140,429000.0,3,2.0,2420,49928,2.0,0,0,1985,0,98027,47.463,-122.008,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5350201180,1665000.0,4,4.0,3450,8395,2.0,0,4,1993,0,98122,47.6134,-122.282,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1220069035,438950.0,4,2.0,2470,385506,2.0,0,3,1991,0,98022,47.2396,-121.993,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8078430030,560000.0,3,2.0,1960,9686,1.0,0,0,1989,0,98074,47.6339,-122.026,Never Renovated,0,[0.5 0.  1.  1. ]
8961970510,685000.0,4,2.0,3030,7864,2.0,0,0,1999,0,98074,47.6075,-122.017,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7732410390,749000.0,3,2.0,2670,10338,2.0,0,0,1987,0,98007,47.6599,-122.146,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7697870700,260000.0,3,2.0,1520,6298,2.0,0,0,1986,0,98030,47.3687,-122.182,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4310702440,355000.0,3,2.0,1480,2502,2.0,0,0,1991,0,98103,47.6969,-122.338,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3299610240,870000.0,4,2.0,3240,7621,2.0,0,2,2003,0,98075,47.5641,-122.032,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5416510990,375000.0,4,2.0,2800,5000,2.0,0,0,2006,0,98038,47.3596,-122.036,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
824059324,1450000.0,4,4.0,3720,8301,2.0,0,0,2008,0,98004,47.5885,-122.199,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
259900320,615000.0,3,2.0,1910,3427,2.0,0,0,2001,0,98052,47.6324,-122.11,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7852130550,530000.0,4,2.0,3020,6788,2.0,0,0,2002,0,98065,47.5346,-121.881,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2824089053,474950.0,3,2.0,2250,222156,1.0,0,0,1987,0,98065,47.542,-121.792,Never Renovated,0,[0.5 0.  1.  1. ]
5347200162,210000.0,2,2.0,880,1157,2.0,0,0,2007,0,98126,47.5188,-122.376,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1251200045,1462500.0,5,3.0,3840,4800,3.0,0,3,2008,0,98144,47.5929,-122.29,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
1858600012,310000.0,4,2.0,2192,12128,2.0,0,0,2006,0,98030,47.3644,-122.2,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4307310400,324500.0,3,2.0,1590,4108,2.0,0,0,2003,0,98056,47.4832,-122.181,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1473060030,525000.0,4,2.0,3670,9958,2.0,0,0,2005,0,98058,47.4617,-122.159,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9465910030,525000.0,3,2.0,2700,7434,2.0,0,0,1991,0,98072,47.7434,-122.174,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
629810560,820000.0,4,2.0,3720,8633,2.0,0,0,1999,0,98074,47.6085,-122.013,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1025039320,1305000.0,4,4.0,3440,5000,2.0,0,0,2006,0,98199,47.6672,-122.409,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3575200030,549000.0,4,2.0,2420,59800,1.0,0,0,1985,0,98074,47.6206,-122.056,Never Renovated,0,[0.5 0.  1.  1. ]
7852011040,589000.0,4,2.0,2910,5776,2.0,0,2,1998,0,98065,47.5388,-121.87,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3814701090,267000.0,3,2.0,1760,6477,2.0,0,0,1986,0,98030,47.3731,-122.172,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8682280340,490000.0,2,2.0,1440,6265,1.0,0,0,2005,0,98053,47.7028,-122.013,Never Renovated,0,[0.5 0.  1.  1. ]
7560000070,710000.0,3,4.0,2440,3427,2.0,0,0,2000,0,98005,47.589,-122.165,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2130200160,325000.0,3,2.0,1350,11805,1.0,0,0,1986,0,98019,47.7313,-121.971,Never Renovated,0,[0.5 0.  1.  1. ]
9238430140,595000.0,3,3.0,3130,28001,1.0,0,0,1985,0,98072,47.7741,-122.122,Never Renovated,0,[0.5 0.  1.  1. ]
1786640030,359950.0,3,2.0,1790,7212,1.0,0,0,1998,0,98042,47.3898,-122.154,Never Renovated,0,[0.5 0.  1.  1. ]
7708200400,495000.0,4,2.0,2460,4774,2.0,0,0,2006,0,98059,47.4912,-122.145,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853240310,655000.0,4,2.0,3500,11306,2.0,0,2,2005,0,98065,47.5428,-121.861,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4221250320,570000.0,4,2.0,2280,4534,2.0,0,0,2003,0,98075,47.5902,-122.018,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6749700117,350000.0,3,2.0,1190,1022,3.0,0,0,1998,0,98103,47.6972,-122.349,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
3220079017,432000.0,5,3.0,2060,329903,2.0,0,3,1989,0,98022,47.1776,-121.944,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2591020560,481015.0,3,2.0,1550,5511,2.0,0,0,1987,0,98033,47.6946,-122.185,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1923000260,1959000.0,5,4.0,6200,23373,3.0,0,1,1988,0,98040,47.5632,-122.215,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
7714000310,374950.0,4,2.0,2790,4650,2.0,0,0,2004,0,98038,47.3557,-122.026,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4139460390,995000.0,4,4.0,3850,13551,2.0,0,2,1998,0,98006,47.5522,-122.103,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8682292090,737000.0,2,2.0,2290,9772,1.0,0,0,2007,0,98053,47.7199,-122.025,Never Renovated,0,[0.5 0.  1.  1. ]
1565950260,349950.0,3,2.0,1700,7496,2.0,0,0,1994,0,98055,47.432,-122.189,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6649500060,440000.0,4,2.0,3220,8256,2.0,0,0,2006,0,98059,47.495,-122.155,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2254501342,518000.0,2,2.0,1140,1149,2.0,0,0,2001,0,98122,47.6124,-122.314,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2025700260,259500.0,3,2.0,1490,7589,2.0,0,0,1993,0,98038,47.3474,-122.037,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2386000070,795127.0,4,3.0,4360,91158,1.0,0,0,1993,0,98053,47.6398,-121.985,Never Renovated,0,[0.5 0.  1.  1. ]
869700350,330000.0,2,2.0,1310,2915,2.0,0,0,1999,0,98059,47.4911,-122.154,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6795100563,595000.0,4,2.0,1820,20011,2.0,0,0,1987,0,98075,47.5842,-122.045,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8001470560,925900.0,4,4.0,3980,7828,2.0,0,0,2001,0,98074,47.6303,-122.065,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7212650510,325000.0,4,2.0,1830,7762,2.0,0,0,1993,0,98003,47.267,-122.31,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3754500566,749950.0,4,2.0,2370,2971,2.0,0,2,2008,0,98034,47.7064,-122.224,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4046600320,420000.0,3,2.0,2020,21010,2.0,0,0,1995,0,98014,47.6988,-121.915,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5104510060,353000.0,4,2.0,1830,5331,2.0,0,0,2002,0,98038,47.3557,-122.016,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6084200060,400000.0,3,2.0,2120,3757,2.0,0,0,2006,0,98059,47.4787,-122.128,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1251200055,1340000.0,4,4.0,3190,5040,2.0,0,3,2003,0,98144,47.5928,-122.29,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9286100200,450000.0,3,2.0,1670,2589,2.0,0,0,2000,0,98027,47.5314,-122.047,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5104520640,324950.0,4,2.0,1770,5000,2.0,0,0,2004,0,98038,47.3506,-122.006,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8078550320,290000.0,3,2.0,1260,7346,1.0,0,0,1987,0,98031,47.4034,-122.176,Never Renovated,0,[0.5 0.  1.  1. ]
8887001625,417000.0,3,3.0,1820,52889,2.0,0,0,1991,0,98070,47.501,-122.463,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
587550340,604000.0,3,2.0,3240,33151,2.0,0,2,1995,0,98023,47.3256,-122.378,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2591820070,380000.0,3,2.0,2390,8102,2.0,0,0,1986,0,98058,47.4378,-122.16,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6679000960,336500.0,4,2.0,2500,5264,2.0,0,0,2003,0,98038,47.3853,-122.028,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6065300370,4208000.0,5,6.0,7440,21540,2.0,0,0,2003,0,98006,47.5692,-122.189,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2421059017,549900.0,4,3.0,2830,213879,2.0,0,0,1987,0,98092,47.2925,-122.107,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4053200926,357000.0,4,3.0,2700,49428,1.0,0,0,1988,0,98042,47.3168,-122.079,Never Renovated,0,[0.5 0.  1.  1. ]
6300000368,248500.0,2,2.0,880,1498,2.0,0,0,1999,0,98133,47.7063,-122.342,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1226069045,979500.0,4,4.0,4133,361548,2.0,0,0,2000,0,98019,47.7479,-121.972,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4136920030,347000.0,4,2.0,2670,10026,2.0,0,0,1996,0,98092,47.2659,-122.215,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6446200060,660000.0,3,2.0,2590,35640,1.0,0,0,1987,0,98029,47.5516,-122.03,Never Renovated,0,[0.5 0.  1.  1. ]
1545800710,258000.0,3,2.0,1620,7540,1.0,0,0,1988,0,98038,47.3635,-122.052,Never Renovated,0,[0.5 0.  1.  1. ]
9268710390,239000.0,2,2.0,1470,2052,2.0,0,0,1986,0,98003,47.3086,-122.328,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9206950200,352000.0,2,2.0,1320,1957,1.0,0,0,2004,0,98106,47.5364,-122.365,Never Renovated,0,[0.5 0.  1.  1. ]
2291400341,311600.0,3,2.0,1358,1196,3.0,0,0,2007,0,98133,47.7052,-122.346,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
7680400140,710000.0,3,3.0,3740,136915,2.0,0,0,1990,0,98166,47.4549,-122.363,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
98001070,1169000.0,5,4.0,4610,13252,2.0,0,4,2004,0,98075,47.5878,-121.969,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2826049070,595000.0,3,2.0,2250,8300,2.0,0,0,2003,0,98125,47.7174,-122.308,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8081650400,236000.0,4,3.0,2000,5827,2.0,0,0,1997,0,98038,47.3629,-122.026,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9465910310,550000.0,4,2.0,2810,7549,2.0,0,0,1992,0,98072,47.7441,-122.173,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
305000310,630000.0,4,2.0,2540,8706,2.0,0,0,1997,0,98075,47.5855,-122.031,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2291400342,280000.0,3,2.0,1358,1141,3.0,0,0,2007,0,98133,47.7052,-122.346,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
3024059078,610000.0,4,2.0,1830,29110,2.0,0,0,1990,0,98040,47.5449,-122.215,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6705850140,750000.0,4,3.0,3170,7634,2.0,0,0,1992,0,98075,47.5774,-122.054,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3905100310,544000.0,4,2.0,2030,3974,2.0,0,0,1994,0,98029,47.5692,-122.006,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4017050260,539500.0,3,2.0,3080,12476,2.0,0,0,1990,0,98038,47.3752,-122.029,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3303960060,1068000.0,5,4.0,3990,9938,2.0,0,0,2001,0,98059,47.5198,-122.156,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
993001342,397500.0,3,2.0,1430,1383,3.0,0,0,2005,0,98103,47.6917,-122.341,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
6696800030,650000.0,4,2.0,2290,10186,2.0,0,0,1985,0,98008,47.6353,-122.124,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2025079045,649000.0,2,2.0,2260,280962,2.0,0,2,2005,0,98014,47.6359,-121.94,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6352600350,795000.0,2,2.0,2830,8630,2.0,0,0,2001,0,98074,47.6481,-122.081,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3591000030,728000.0,4,2.0,2650,13684,2.0,0,0,1994,0,98052,47.6278,-122.108,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2386000240,850000.0,5,4.0,3870,65556,2.0,0,0,1994,0,98053,47.6403,-121.992,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4254000060,525000.0,4,3.0,2530,17856,2.0,0,0,1998,0,98019,47.7356,-121.959,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8944550140,433500.0,3,2.0,2200,3360,2.0,0,0,2009,0,98118,47.5418,-122.287,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8651520160,645000.0,4,2.0,2690,18653,2.0,0,0,1985,0,98074,47.6449,-122.059,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7212660960,297000.0,3,2.0,1840,8234,2.0,0,0,1994,0,98003,47.267,-122.312,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1180007375,625000.0,5,4.0,4010,6000,2.0,0,3,1997,0,98178,47.4928,-122.229,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1150900060,770000.0,4,2.0,3560,6187,2.0,0,0,2003,0,98029,47.5593,-122.016,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5379805121,377500.0,4,2.0,2640,10720,2.0,0,0,1999,0,98188,47.4485,-122.278,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853302520,475000.0,4,2.0,2320,10046,2.0,0,0,2006,0,98065,47.5406,-121.887,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1921069101,399000.0,3,2.0,2170,73616,1.0,0,0,2008,0,98092,47.2881,-122.086,Never Renovated,0,[0.5 0.  1.  1. ]
1088810040,627250.0,4,2.0,2830,10677,2.0,0,0,1993,0,98011,47.742,-122.208,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3904900530,485000.0,3,2.0,1580,6065,2.0,0,0,1985,0,98029,47.5692,-122.021,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9560800040,485000.0,3,2.0,1800,11034,2.0,0,0,1987,0,98072,47.7558,-122.142,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
249000180,1890000.0,4,4.0,4285,9345,2.0,0,0,2013,0,98004,47.6332,-122.199,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1796370180,260000.0,3,2.0,1610,7423,2.0,0,0,1990,0,98042,47.3713,-122.091,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6699940120,356000.0,4,2.0,2470,5074,2.0,0,0,2004,0,98038,47.3457,-122.041,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8682260610,572000.0,2,2.0,1870,5143,1.0,0,0,2005,0,98053,47.7142,-122.033,Never Renovated,0,[0.5 0.  1.  1. ]
3303950220,348450.0,4,2.0,1950,8628,2.0,0,0,1994,0,98038,47.3817,-122.035,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7520400040,355000.0,4,2.0,2040,8265,2.0,0,0,1996,0,98146,47.4973,-122.341,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2799800180,333000.0,4,2.0,2690,5505,2.0,0,0,2004,0,98042,47.3666,-122.119,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2025701530,282000.0,3,2.0,1610,6000,2.0,0,0,1993,0,98038,47.349,-122.036,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6003001999,530000.0,2,2.0,1170,976,2.0,0,0,2010,0,98102,47.6192,-122.316,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8728100781,375000.0,3,2.0,1100,1751,2.0,0,0,2007,0,98144,47.5927,-122.306,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9202650210,618080.0,3,2.0,2030,6500,2.0,0,0,1988,0,98027,47.5654,-122.092,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7298030210,445000.0,3,2.0,2790,16173,2.0,0,0,1988,0,98023,47.3043,-122.343,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9290850760,845000.0,4,2.0,2880,35610,1.0,0,0,1989,0,98052,47.6911,-122.054,Never Renovated,0,[0.5 0.  1.  1. ]
1139000035,759950.0,4,4.0,2100,7560,2.0,0,0,2005,0,98133,47.7076,-122.356,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6681500150,990000.0,4,2.0,2540,5930,2.0,0,0,2003,0,98199,47.6451,-122.387,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6134500220,583800.0,3,2.0,2480,6600,2.0,0,0,2002,0,98053,47.6313,-122.008,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2806300065,1960000.0,4,4.0,4430,31353,2.0,0,0,1998,0,98005,47.6422,-122.157,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6979900360,635000.0,4,2.0,3080,35430,2.0,0,0,1997,0,98053,47.6325,-121.97,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4113800410,640000.0,3,2.0,2370,11172,2.0,0,0,1993,0,98056,47.5345,-122.179,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4139450760,932808.0,5,4.0,4690,6705,2.0,0,0,1995,0,98006,47.5539,-122.108,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8682220150,835000.0,2,2.0,2280,6815,1.0,0,0,2002,0,98053,47.7103,-122.027,Never Renovated,0,[0.5 0.  1.  1. ]
2459900040,587000.0,5,4.0,3610,52595,2.0,0,0,1989,0,98014,47.6832,-121.907,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853301520,695000.0,5,3.0,3940,9780,2.0,0,0,2007,0,98065,47.5435,-121.888,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
9542840410,313999.0,4,2.0,1870,4198,2.0,0,0,2008,0,98038,47.3657,-122.021,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4046500720,470950.0,3,2.0,2560,16420,2.0,0,0,1989,0,98014,47.6916,-121.916,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8956000120,735000.0,4,3.0,2450,4187,2.0,0,2,2010,0,98027,47.5471,-122.016,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1402660150,412000.0,3,2.0,2210,7000,2.0,0,0,1985,0,98058,47.4377,-122.132,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7853310450,589500.0,4,2.0,2630,6326,2.0,0,0,2008,0,98065,47.5222,-121.874,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
269000970,1300000.0,5,4.0,4450,7680,2.0,0,0,2010,0,98199,47.6418,-122.392,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7202430150,740000.0,4,2.0,3360,15091,2.0,0,0,1997,0,98052,47.6649,-122.135,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
976000790,670000.0,3,2.0,1800,4763,2.0,0,0,1985,0,98119,47.646,-122.362,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7135521530,669888.0,4,3.0,2550,7591,2.0,0,0,1989,0,98059,47.5302,-122.147,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3629970610,435000.0,3,2.0,1600,2375,2.0,0,0,2005,0,98029,47.5531,-121.996,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
3797310230,314950.0,3,2.0,1760,9732,1.0,0,0,1996,0,98022,47.1923,-122.014,Never Renovated,0,[0.5 0.  1.  1. ]
2781270210,209900.0,2,2.0,1180,3003,2.0,0,0,2005,0,98038,47.3491,-122.02,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
293620180,900000.0,4,2.0,3510,6745,2.0,0,0,1998,0,98075,47.6016,-122.074,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4166600610,335000.0,3,2.0,1410,44866,1.0,0,0,1985,0,98023,47.3273,-122.37,Never Renovated,0,[0.5 0.  1.  1. ]
8854100220,585000.0,3,3.0,3050,12700,2.0,0,0,1990,0,98011,47.7445,-122.214,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2220069203,379500.0,4,2.0,2120,53578,2.0,0,2,1985,0,98022,47.2041,-122.021,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7215730730,515000.0,4,2.0,1800,4338,2.0,0,0,2001,0,98075,47.5962,-122.015,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2310050040,361500.0,4,2.0,1980,7334,2.0,0,0,2003,0,98038,47.3528,-122.041,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
809001520,1850000.0,4,3.0,3480,6000,3.0,0,0,2014,0,98109,47.6353,-122.353,Never Renovated,0,[0.83333333 0.8660254  0.5        1.        ]
5641300220,370000.0,3,2.0,2490,4244,2.0,0,0,2005,0,98042,47.3705,-122.131,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7849202299,320000.0,0,2.0,1490,7111,2.0,0,0,1999,0,98065,47.5261,-121.826,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
8682292020,450000.0,2,2.0,1510,4908,1.0,0,0,2006,0,98053,47.7196,-122.024,Never Renovated,0,[0.5 0.  1.  1. ]
1604590230,800000.0,4,2.0,2900,18303,2.0,0,0,1994,0,98075,47.5981,-122.03,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
2856101540,676000.0,3,2.0,2240,3825,2.0,0,0,1995,0,98117,47.6786,-122.389,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
7202260330,583000.0,4,2.0,2660,4000,2.0,0,0,2001,0,98053,47.6876,-122.038,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5466400530,261500.0,3,2.0,1740,6992,2.0,0,0,1990,0,98042,47.3574,-122.158,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
6600490220,278000.0,4,2.0,2290,3777,2.0,0,0,2004,0,98198,47.3617,-122.308,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
1775801020,410000.0,3,2.0,1530,26642,1.0,0,0,1988,0,98072,47.7422,-122.097,Never Renovated,0,[0.5 0.  1.  1. ]
1954420230,562500.0,3,2.0,2030,7549,1.0,0,0,1988,0,98074,47.6187,-122.044,Never Renovated,0,[0.5 0.  1.  1. ]
4307320230,345000.0,4,2.0,2390,6976,2.0,0,0,2003,0,98056,47.4807,-122.182,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
4123800330,335000.0,3,2.0,1870,5876,2.0,0,0,1986,0,98038,47.3779,-122.045,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
5422420120,252000.0,3,2.0,1420,6788,2.0,0,0,1990,0,98023,47.2887,-122.351,Never Renovated,0,[0.16666667 0.8660254  0.8660254  1.        ]
